Data,Produto,Categoria,Região,Vendedor,Vendas,Quantidade,Custo,Lucro,Cidade,Latitude,Longitude
2025-09-10,Memória RAM,Periféricos,Sul,Ana Silva,3809,29,5466.731315860481,-1657.7299999999996,Porto Alegre,-30.01746,-51.242188
2025-09-01,SSD,Armazenamento,Leste,Carla Dias,5433,17,529.1008388507695,4903.9,Desconhecida,,
2023-02-07,Teclado,Periféricos,Oeste,Diego Lima,9620,21,4545.322857604222,5074.68,Desconhecida,,
2023-11-24,Teclado,Periféricos,Oeste,Ana Silva,10865,9,1748.2032404124634,9116.8,Desconhecida,,
2025-07-02,Teclado,Informática,Oeste,Eva Santos,9782,23,7594.859040659125,2187.1400000000003,Desconhecida,,
2024-03-29,SSD,Informática,Norte,Ana Silva,1490,16,2737.484262117361,-1247.48,Macapá,0.02423,-51.032327
2023-02-06,Headphone,Periféricos,Sul,Ana Silva,10563,6,2655.7518356871037,7907.25,Curitiba,-25.409525,-49.270026
2025-08-30,Webcam,Armazenamento,Leste,Bruno Costa,10734,22,7393.206570486532,3340.79,Desconhecida,,
2025-03-06,Webcam,Informática,Sul,Bruno Costa,5287,11,3385.3955288088,1901.6,Caxias do Sul,-29.170959,-51.140152
2025-08-30,Mouse,Periféricos,Sul,Ana Silva,5339,23,7705.869686751078,-2366.87,Londrina,-23.331505,-51.202561
2024-08-15,Webcam,Informática,Oeste,Carla Dias,1511,17,271.4291888973477,1239.57,Desconhecida,,
2025-11-29,Webcam,Informática,Oeste,Bruno Costa,741,4,2506.249035600999,-1765.25,Desconhecida,,
2023-08-12,Teclado,Informática,Oeste,Eva Santos,676,29,5356.248245310135,-4680.25,Desconhecida,,
2023-11-14,Teclado,Periféricos,Norte,Diego Lima,8005,15,7135.587159058897,869.4099999999999,Palmas,-10.248782,-48.275213
2023-12-15,SSD,Armazenamento,Sul,Bruno Costa,10845,1,2110.732296625609,8734.27,Porto Alegre,-30.083386,-51.212051
2023-04-25,Mouse,Armazenamento,Sul,Ana Silva,1442,22,7449.382528352252,-6007.38,Caxias do Sul,-29.137055,-51.193872
2024-11-28,Headset,Armazenamento,Norte,Carla Dias,1804,29,4785.44201467357,-2981.44,Macapá,0.025934,-51.102606
2025-11-29,Memória RAM,Informática,Norte,Diego Lima,337,20,6423.985286127495,-6086.99,Belém,-1.427329,-48.526534
2023-02-09,Mouse,Periféricos,Norte,Bruno Costa,2908,1,3225.881850110626,-317.8800000000001,Rio Branco,-9.986054,-67.78561
2023-08-04,Mouse,Informática,Sul,Carla Dias,8870,9,1760.4686299296368,7109.53,Blumenau,-26.939524,-49.060596
2023-12-02,Headphone,Armazenamento,Sul,Carla Dias,8775,12,7296.98449034573,1478.0200000000004,Curitiba,-25.444991,-49.296095
2023-04-02,SSD,Armazenamento,Oeste,Carla Dias,6581,4,7470.436077777252,-889.4399999999996,Desconhecida,,
2023-12-19,Headphone,Periféricos,Oeste,Ana Silva,6187,28,4020.795141700753,2166.2,Desconhecida,,
2024-07-24,Mouse,Informática,Sul,Eva Santos,11854,22,131.4405267141115,11722.56,Curitiba,-25.469089,-49.238859
2025-03-26,Mouse,Armazenamento,Oeste,Carla Dias,10146,13,949.4809930696034,9196.52,Desconhecida,,
2025-02-19,Mouse,Periféricos,Norte,Diego Lima,8644,7,4618.3814450352365,4025.62,Boa Vista,2.809557,-60.647524
2023-12-29,Webcam,Informática,Leste,Bruno Costa,4332,8,268.31148223093885,4063.69,Desconhecida,,
2024-07-10,Memória RAM,Informática,Oeste,Diego Lima,7123,28,3223.5424379746264,3899.46,Desconhecida,,
2023-12-22,Memória RAM,Armazenamento,Sul,Ana Silva,587,13,2482.6899689303395,-1895.69,Blumenau,-26.896999,-49.032362
2023-07-10,Headphone,Armazenamento,Oeste,Ana Silva,10930,11,5737.638341185461,5192.36,Desconhecida,,
2024-02-26,Mouse,Informática,Oeste,Diego Lima,982,9,520.1830897476475,461.8200000000001,Desconhecida,,
2024-11-30,Memória RAM,Informática,Oeste,Eva Santos,9138,25,3950.7516503001166,5187.25,Desconhecida,,
2023-01-07,Teclado,Armazenamento,Leste,Ana Silva,8901,24,4666.5850174147945,4234.41,Desconhecida,,
2023-05-13,Memória RAM,Informática,Norte,Ana Silva,11930,16,4968.945322336732,6961.05,Belém,-1.413889,-48.530148
2024-07-10,SSD,Armazenamento,Sul,Diego Lima,9103,10,3288.848762374172,5814.15,Caxias do Sul,-29.210555,-51.134919
2025-04-05,SSD,Informática,Leste,Ana Silva,5944,11,2490.592844762044,3453.41,Desconhecida,,
2025-01-30,Memória RAM,Armazenamento,Sul,Eva Santos,3724,12,5485.344827198218,-1761.34,Florianópolis,-27.561288,-48.4989
2025-11-20,Teclado,Periféricos,Sul,Eva Santos,3935,28,6792.746860971761,-2857.75,Florianópolis,-27.565449,-48.509258
2024-06-18,SSD,Armazenamento,Sul,Eva Santos,10856,14,5573.4516912404,5282.55,Porto Alegre,-30.079712,-51.192291
2024-03-01,Webcam,Armazenamento,Leste,Bruno Costa,5370,19,7462.250734421195,-2092.25,Desconhecida,,
2024-11-02,Memória RAM,Periféricos,Norte,Eva Santos,7900,12,5760.727120834783,2139.2700000000004,Macapá,0.010874,-51.105878
2023-12-29,Webcam,Informática,Sul,Eva Santos,6968,18,6135.780373387857,832.2200000000003,Caxias do Sul,-29.206105,-51.219068
2023-03-23,Memória RAM,Periféricos,Norte,Bruno Costa,834,21,1409.7933170885435,-575.79,Manaus,-3.133859,-60.050037
2023-12-22,Headset,Armazenamento,Norte,Carla Dias,4383,17,3402.7539846515574,980.25,Boa Vista,2.842689,-60.657115
2024-08-11,Headset,Informática,Oeste,Ana Silva,727,3,3921.638221171245,-3194.64,Desconhecida,,
2023-10-22,Headset,Periféricos,Leste,Eva Santos,8157,1,2109.8418453732925,6047.16,Desconhecida,,
2025-12-05,SSD,Informática,Leste,Ana Silva,377,29,4266.0356940218,-3889.04,Desconhecida,,
2023-01-17,Webcam,Informática,Oeste,Diego Lima,2478,19,2383.0721982370324,94.92999999999984,Desconhecida,,
2023-12-26,Webcam,Periféricos,Oeste,Ana Silva,2881,29,5525.016575010975,-2644.0200000000004,Desconhecida,,
2025-05-15,Webcam,Informática,Norte,Bruno Costa,9169,4,3804.684735489153,5364.32,Rio Branco,-9.957451,-67.79786
2024-11-30,Teclado,Periféricos,Sul,Ana Silva,580,23,3713.751077810762,-3133.75,Florianópolis,-27.545577,-48.548754
2024-03-23,Webcam,Armazenamento,Leste,Ana Silva,9405,28,7870.448845779869,1534.5500000000002,Desconhecida,,
2025-05-05,Teclado,Informática,Sul,Ana Silva,1859,16,3188.163200457158,-1329.16,Caxias do Sul,-29.193323,-51.196522
2023-12-31,Headset,Armazenamento,Sul,Carla Dias,5932,12,2949.379826109381,2982.62,Curitiba,-25.405297,-49.304919
2024-11-05,Headset,Armazenamento,Oeste,Carla Dias,1384,21,2603.346620558623,-1219.35,Desconhecida,,
2025-10-04,SSD,Informática,Sul,Diego Lima,8643,21,7166.413830128321,1476.59,Porto Alegre,-30.015249,-51.263705
2024-04-11,Memória RAM,Periféricos,Norte,Bruno Costa,5355,13,4014.052702697572,1340.9499999999998,Palmas,-10.296271,-48.318433
2024-02-18,Headset,Informática,Oeste,Ana Silva,1570,17,4832.114661646633,-3262.11,Desconhecida,,
2024-08-08,Memória RAM,Armazenamento,Sul,Ana Silva,918,8,1512.0823536989683,-594.0799999999999,Florianópolis,-27.553069,-48.569219
2025-09-20,Memória RAM,Armazenamento,Oeste,Ana Silva,6184,13,4364.263491239021,1819.74,Desconhecida,,
2024-07-25,SSD,Periféricos,Norte,Ana Silva,9746,20,2255.2136875184274,7490.79,Macapá,0.080486,-51.021324
2023-12-01,Mouse,Informática,Norte,Carla Dias,8785,26,5866.6444164019895,2918.36,Palmas,-10.252579,-48.352301
2023-02-06,Mouse,Armazenamento,Sul,Diego Lima,3254,5,6673.624522435666,-3419.62,Londrina,-23.273248,-51.145965
2025-09-15,Headphone,Armazenamento,Oeste,Eva Santos,4505,18,5741.300681679719,-1236.3000000000002,Desconhecida,,
2023-10-05,SSD,Armazenamento,Sul,Bruno Costa,3455,15,5863.533796860438,-2408.53,Caxias do Sul,-29.135159,-51.161016
2025-07-04,Headphone,Periféricos,Sul,Ana Silva,1688,12,4138.799656626575,-2450.8,Joinville,-26.290183,-48.833717
2024-04-28,Headphone,Armazenamento,Oeste,Diego Lima,1481,29,5719.975006166352,-4238.98,Desconhecida,,
2024-12-31,Mouse,Armazenamento,Sul,Eva Santos,8318,17,3427.680529224629,4890.32,Caxias do Sul,-29.139106,-51.1861
2023-07-11,SSD,Informática,Norte,Diego Lima,7089,25,5239.794095954535,1849.21,Manaus,-3.125176,-60.047164
2025-11-06,Mouse,Informática,Oeste,Carla Dias,8411,15,2131.590544154476,6279.41,Desconhecida,,
2024-06-07,Headphone,Armazenamento,Oeste,Eva Santos,5708,2,632.4755375111204,5075.52,Desconhecida,,
2025-07-06,SSD,Armazenamento,Oeste,Diego Lima,6094,6,3354.7082518459906,2739.29,Desconhecida,,
2024-02-05,Headphone,Informática,Oeste,Carla Dias,11777,17,3737.28299378148,8039.719999999999,Desconhecida,,
2025-06-04,Webcam,Periféricos,Sul,Diego Lima,7276,16,2110.744692854425,5165.26,Florianópolis,-27.613316,-48.522196
2024-12-05,Memória RAM,Periféricos,Sul,Diego Lima,630,17,5843.459385785322,-5213.46,Maringá,-23.376546,-51.917213
2023-01-22,SSD,Periféricos,Norte,Eva Santos,5413,25,662.5197934921313,4750.48,Palmas,-10.224321,-48.32851
2024-04-18,SSD,Periféricos,Leste,Carla Dias,4244,20,1844.166729083173,2399.83,Desconhecida,,
2023-07-29,Memória RAM,Periféricos,Leste,Ana Silva,6317,9,6008.632570152725,308.3699999999999,Desconhecida,,
2023-11-02,Headphone,Periféricos,Norte,Bruno Costa,11838,27,3542.024248020898,8295.98,Macapá,0.026385,-51.107014
2024-12-04,Webcam,Periféricos,Leste,Eva Santos,2943,5,5665.846302391355,-2722.8500000000004,Desconhecida,,
2024-11-17,Teclado,Periféricos,Norte,Carla Dias,3042,23,4574.488152046082,-1532.4899999999998,Porto Velho,-8.807578,-63.888254
2023-10-12,Memória RAM,Informática,Sul,Diego Lima,1348,1,7609.644979979111,-6261.64,Blumenau,-26.923626,-49.114074
2024-12-16,Mouse,Periféricos,Oeste,Carla Dias,8161,6,4814.5429951648375,3346.46,Desconhecida,,
2025-02-01,Headphone,Periféricos,Oeste,Bruno Costa,2522,24,197.76227681651605,2324.24,Desconhecida,,
2025-08-05,Memória RAM,Periféricos,Sul,Bruno Costa,2042,14,2874.788615994325,-832.79,Porto Alegre,-30.031696,-51.267601
2024-01-16,Memória RAM,Armazenamento,Oeste,Ana Silva,5940,17,1213.0406030612849,4726.96,Desconhecida,,
2024-04-04,SSD,Informática,Oeste,Ana Silva,2033,25,7403.0987265738095,-5370.1,Desconhecida,,
2025-10-27,Mouse,Informática,Leste,Bruno Costa,5617,19,903.7786379378362,4713.22,Desconhecida,,
2023-01-29,Mouse,Informática,Sul,Eva Santos,947,1,3150.6367719982127,-2203.64,Joinville,-26.352077,-48.804563
2025-06-25,Mouse,Periféricos,Leste,Eva Santos,8359,1,1870.705613523402,6488.29,Desconhecida,,
2025-11-22,Memória RAM,Periféricos,Leste,Diego Lima,8385,13,6786.038163942128,1598.96,Desconhecida,,
2025-05-28,Teclado,Armazenamento,Oeste,Ana Silva,304,14,2523.8466609042225,-2219.85,Desconhecida,,
2023-03-20,Headset,Informática,Oeste,Diego Lima,5112,27,7935.796386489748,-2823.8,Desconhecida,,
2025-08-04,Headphone,Periféricos,Sul,Ana Silva,11790,6,385.8435164490271,11404.16,Joinville,-26.334099,-48.836393
2024-04-03,Headset,Informática,Oeste,Bruno Costa,4230,27,1095.9520379035216,3134.05,Desconhecida,,
2024-07-23,Memória RAM,Armazenamento,Oeste,Eva Santos,8200,6,1859.1391093185443,6340.86,Desconhecida,,
2025-01-07,Headset,Armazenamento,Sul,Eva Santos,6097,1,6503.959838385263,-406.96,Blumenau,-26.869693,-49.078187
2024-05-30,Memória RAM,Armazenamento,Oeste,Bruno Costa,9767,14,7037.8562957870045,2729.1400000000003,Desconhecida,,
2024-02-01,Headset,Informática,Leste,Diego Lima,4470,3,645.894934426625,3824.11,Desconhecida,,
2023-02-08,Mouse,Periféricos,Sul,Diego Lima,11981,23,337.0843227572292,11643.92,Joinville,-26.28406,-48.883782
2025-06-05,Webcam,Periféricos,Oeste,Carla Dias,2042,10,5976.890308268268,-3934.89,Desconhecida,,
2025-03-07,Mouse,Armazenamento,Norte,Ana Silva,9239,19,1136.1478934886186,8102.85,Macapá,0.030525,-51.103901
2023-06-06,Mouse,Periféricos,Sul,Diego Lima,3574,19,1133.3488096311423,2440.65,Maringá,-23.385061,-51.979853
2025-06-02,SSD,Armazenamento,Sul,Bruno Costa,9600,19,257.14295319587984,9342.86,Porto Alegre,-30.013714,-51.167761
2025-08-31,SSD,Informática,Norte,Diego Lima,2165,28,474.4783904607012,1690.52,Macapá,0.001005,-51.051986
2025-11-11,Headset,Armazenamento,Oeste,Eva Santos,6823,23,2168.309632076274,4654.6900000000005,Desconhecida,,
2025-04-28,Memória RAM,Informática,Oeste,Ana Silva,6182,4,594.8434761335859,5587.16,Desconhecida,,
2025-01-17,Mouse,Armazenamento,Sul,Carla Dias,4983,20,3001.5224059414627,1981.48,Curitiba,-25.441882,-49.253572
2025-09-15,Headset,Periféricos,Sul,Ana Silva,10044,19,6675.5782473206045,3368.42,Caxias do Sul,-29.197036,-51.173086
2023-01-21,SSD,Periféricos,Oeste,Eva Santos,9215,10,2664.456437987014,6550.54,Desconhecida,,
2023-10-30,Webcam,Armazenamento,Oeste,Eva Santos,715,27,5844.446567628624,-5129.45,Desconhecida,,
2025-05-18,Headphone,Periféricos,Leste,Eva Santos,7562,25,823.7669214617583,6738.23,Desconhecida,,
2023-03-25,Headset,Periféricos,Sul,Eva Santos,2168,2,5302.251484362383,-3134.25,Caxias do Sul,-29.216681,-51.130737
2024-07-23,Webcam,Periféricos,Sul,Bruno Costa,10227,4,2588.637691398885,7638.360000000001,Maringá,-23.389012,-51.966436
2025-07-22,Headphone,Informática,Norte,Carla Dias,10465,24,6018.042799280542,4446.96,Belém,-1.47744,-48.498372
2025-10-05,Teclado,Periféricos,Leste,Eva Santos,2464,6,1159.1159513265443,1304.88,Desconhecida,,
2025-03-03,Headset,Informática,Oeste,Eva Santos,4562,7,7191.236351894697,-2629.24,Desconhecida,,
2025-03-02,Headset,Armazenamento,Leste,Diego Lima,4033,16,2001.211446951658,2031.79,Desconhecida,,
2024-05-06,Teclado,Periféricos,Oeste,Carla Dias,11534,29,2876.851322786917,8657.15,Desconhecida,,
2023-07-27,Teclado,Periféricos,Oeste,Ana Silva,10201,7,7605.43122967889,2595.57,Desconhecida,,
2025-12-19,Headset,Periféricos,Leste,Carla Dias,8366,18,4661.580289068403,3704.42,Desconhecida,,
2024-03-05,Teclado,Armazenamento,Sul,Carla Dias,11845,20,2976.910430187134,8868.09,Florianópolis,-27.553998,-48.518274
2025-09-11,Mouse,Informática,Oeste,Carla Dias,6889,26,7600.849004506363,-711.8500000000004,Desconhecida,,
2024-06-03,Headphone,Informática,Leste,Eva Santos,9479,26,2686.2931417690534,6792.71,Desconhecida,,
2024-08-13,Headphone,Periféricos,Norte,Eva Santos,8052,22,831.3760443874238,7220.62,Belém,-1.451506,-48.508155
2025-11-16,Headphone,Armazenamento,Leste,Bruno Costa,1339,19,7975.043191846605,-6636.04,Desconhecida,,
2023-07-18,Mouse,Armazenamento,Norte,Ana Silva,7306,9,2201.3317708265977,5104.67,Palmas,-10.252187,-48.309219
2024-01-22,Memória RAM,Armazenamento,Oeste,Diego Lima,7492,29,6821.962161700891,670.04,Desconhecida,,
2023-12-15,Teclado,Armazenamento,Leste,Carla Dias,7034,20,1391.083094998851,5642.92,Desconhecida,,
2025-08-17,Webcam,Armazenamento,Leste,Ana Silva,3307,10,5872.3234564768345,-2565.32,Desconhecida,,
2024-11-23,Teclado,Informática,Norte,Ana Silva,10709,13,4233.639204220236,6475.36,Belém,-1.434187,-48.45269
2024-01-13,Headset,Informática,Leste,Bruno Costa,5670,18,7848.779941657826,-2178.78,Desconhecida,,
2025-06-17,SSD,Informática,Leste,Diego Lima,1891,16,4458.416420251804,-2567.42,Desconhecida,,
2025-07-04,Headphone,Periféricos,Oeste,Carla Dias,3838,22,278.1200029755647,3559.88,Desconhecida,,
2024-06-10,Teclado,Armazenamento,Leste,Diego Lima,7635,17,4862.713677822776,2772.29,Desconhecida,,
2025-01-03,Webcam,Periféricos,Sul,Bruno Costa,5519,22,1230.9063341860783,4288.09,Blumenau,-26.908359,-49.037013
2023-07-25,Headset,Armazenamento,Norte,Eva Santos,5794,13,6404.44404903413,-610.4399999999996,Belém,-1.423612,-48.509246
2024-03-30,Mouse,Informática,Leste,Ana Silva,9239,12,6864.0201162,2374.98,Desconhecida,,
2024-06-04,Memória RAM,Periféricos,Norte,Carla Dias,4173,10,3898.180668854138,274.82000000000016,Manaus,-3.103489,-60.050691
2025-10-13,Mouse,Informática,Norte,Eva Santos,866,1,6283.1139398542055,-5417.11,Macapá,0.082824,-51.109592
2025-08-13,Webcam,Armazenamento,Norte,Bruno Costa,4117,8,1229.2770250143126,2887.7200000000003,Boa Vista,2.83291,-60.701315
2024-12-26,Headset,Armazenamento,Leste,Diego Lima,7573,21,3977.259237362317,3595.74,Desconhecida,,
2025-10-10,Headphone,Armazenamento,Leste,Ana Silva,6600,22,3200.0385763494305,3399.96,Desconhecida,,
2024-05-15,Teclado,Informática,Norte,Carla Dias,3365,18,4921.633705460405,-1556.63,Rio Branco,-10.014325,-67.866949
2023-04-27,Headset,Armazenamento,Sul,Eva Santos,7975,2,432.2593353210271,7542.74,Maringá,-23.441206,-51.89437
2024-01-21,Memória RAM,Informática,Norte,Eva Santos,540,16,6036.812878929129,-5496.81,Rio Branco,-9.949193,-67.805081
2024-08-06,Mouse,Periféricos,Sul,Ana Silva,10041,12,706.7039726394947,9334.3,Caxias do Sul,-29.146906,-51.134585
2024-01-30,Memória RAM,Armazenamento,Norte,Diego Lima,3187,9,5279.254418838906,-2092.25,Belém,-1.496644,-48.507584
2025-12-23,Memória RAM,Armazenamento,Oeste,Bruno Costa,382,3,226.18122627635825,155.82,Desconhecida,,
2024-12-21,Webcam,Armazenamento,Norte,Diego Lima,10268,22,6668.553464953297,3599.45,Porto Velho,-8.763776,-63.893327
2023-03-13,Webcam,Periféricos,Norte,Diego Lima,3281,26,1463.621071372348,1817.38,Rio Branco,-9.993985,-67.860771
2023-10-01,Teclado,Armazenamento,Leste,Diego Lima,7784,21,4162.740009737765,3621.26,Desconhecida,,
2023-12-04,Webcam,Informática,Sul,Ana Silva,11648,28,2151.023797522745,9496.98,Curitiba,-25.440601,-49.244309
2024-08-29,Webcam,Informática,Oeste,Ana Silva,11066,4,5803.365840323662,5262.63,Desconhecida,,
2023-06-15,Headset,Armazenamento,Sul,Bruno Costa,383,26,2625.100713502592,-2242.1,Caxias do Sul,-29.19479,-51.130864
2023-01-11,Headphone,Armazenamento,Oeste,Diego Lima,1541,2,5818.904813219472,-4277.9,Desconhecida,,
2024-12-29,Teclado,Periféricos,Norte,Ana Silva,11234,8,2336.179958136974,8897.82,Palmas,-10.280669,-48.310746
2025-03-11,Headset,Periféricos,Leste,Bruno Costa,9597,10,6039.586880211219,3557.41,Desconhecida,,
2023-04-12,Headphone,Periféricos,Leste,Bruno Costa,10880,16,322.3955309882816,10557.6,Desconhecida,,
2025-02-17,Memória RAM,Armazenamento,Sul,Diego Lima,1039,23,2323.82577616088,-1284.83,Curitiba,-25.403449,-49.22576
2023-08-02,Headset,Periféricos,Leste,Carla Dias,8052,11,4029.177371007009,4022.82,Desconhecida,,
2024-02-05,SSD,Periféricos,Sul,Diego Lima,895,18,436.87188880422576,458.13,Londrina,-23.329633,-51.130944
2024-08-10,Headset,Informática,Sul,Carla Dias,10061,22,1553.3897660605269,8507.61,Blumenau,-26.959646,-49.051255
2025-06-07,Webcam,Periféricos,Oeste,Bruno Costa,577,14,7481.53289459833,-6904.53,Desconhecida,,
2025-12-05,Headphone,Informática,Sul,Ana Silva,881,8,7816.527380227099,-6935.53,Maringá,-23.408765,-51.968134
2024-08-14,Teclado,Informática,Oeste,Eva Santos,949,23,5938.819583332646,-4989.82,Desconhecida,,
2023-04-02,Teclado,Periféricos,Leste,Bruno Costa,6657,15,2077.4244008859496,4579.58,Desconhecida,,
2024-11-03,Headphone,Informática,Sul,Ana Silva,7175,17,2143.2981678528745,5031.7,Joinville,-26.330052,-48.810419
2024-12-14,Webcam,Armazenamento,Sul,Bruno Costa,9177,21,5194.659633736977,3982.34,Florianópolis,-27.600797,-48.55703
2025-07-24,Mouse,Armazenamento,Norte,Diego Lima,7774,18,1011.388963461718,6762.61,Porto Velho,-8.793006,-63.877237
2023-08-30,Headset,Periféricos,Sul,Carla Dias,8476,6,7590.610293008503,885.3900000000003,Curitiba,-25.476774,-49.226899
2023-01-02,Webcam,Armazenamento,Sul,Bruno Costa,5533,23,1860.5181641206616,3672.48,Joinville,-26.272924,-48.826344
2023-08-13,SSD,Informática,Norte,Ana Silva,6357,14,7997.114153369515,-1640.1099999999997,Manaus,-3.078319,-60.037951
2025-03-11,Memória RAM,Armazenamento,Norte,Diego Lima,2688,23,4006.211658795487,-1318.21,Palmas,-10.238004,-48.313419
2024-08-11,Headphone,Periféricos,Leste,Eva Santos,3868,3,6189.725512824056,-2321.73,Desconhecida,,
2023-04-26,Headset,Periféricos,Sul,Diego Lima,8382,7,97.29802848401329,8284.7,Porto Alegre,-30.018669,-51.189608
2025-07-06,Teclado,Informática,Leste,Carla Dias,3517,15,7118.871525633004,-3601.87,Desconhecida,,
2023-07-13,Memória RAM,Periféricos,Leste,Diego Lima,5158,21,2218.416194662197,2939.58,Desconhecida,,
2025-05-20,Mouse,Armazenamento,Norte,Eva Santos,5379,24,5370.059016820677,8.9399999999996,Manaus,-3.114319,-59.979791
2023-03-31,SSD,Periféricos,Oeste,Ana Silva,7538,28,6466.33382388523,1071.67,Desconhecida,,
2023-05-02,Teclado,Informática,Leste,Bruno Costa,2565,16,1380.0501052272962,1184.95,Desconhecida,,
2023-05-23,Headphone,Periféricos,Oeste,Carla Dias,7321,16,3584.6750921274934,3736.32,Desconhecida,,
2025-09-20,Headset,Armazenamento,Sul,Eva Santos,10382,8,3991.180649963233,6390.82,Florianópolis,-27.606372,-48.572231
2023-04-16,Headphone,Informática,Norte,Carla Dias,3099,7,2551.9861654865,547.0100000000002,Manaus,-3.152006,-59.97638
2025-06-05,Memória RAM,Armazenamento,Sul,Diego Lima,4411,6,3895.506171453533,515.4899999999998,Porto Alegre,-29.988662,-51.191616
2024-03-03,Headset,Informática,Sul,Carla Dias,5295,2,2594.961608630277,2700.04,Porto Alegre,-30.020505,-51.200098
2023-11-13,Webcam,Periféricos,Norte,Eva Santos,3616,22,2937.122140837257,678.8800000000001,Boa Vista,2.838143,-60.707131
2024-09-26,Mouse,Informática,Sul,Bruno Costa,3238,13,5381.102935325693,-2143.1000000000004,Florianópolis,-27.551629,-48.567821
2023-01-09,Webcam,Informática,Norte,Bruno Costa,1265,12,5090.138684975577,-3825.14,Boa Vista,2.844616,-60.660155
2025-02-12,Webcam,Periféricos,Oeste,Carla Dias,4728,15,1919.5445483164,2808.46,Desconhecida,,
